fs_type,corp,stock_code,sector,label_en,label_ko,2018,2019,2020,2021,2022,YoY
cf,한신기계공업,011700,기계,cash_flow_operating,영업활동현금흐름,2786787146.0,1830993082.0,6055807506.0,1319660313.0,-2618025462.0,-298.4
cf,한온시스템,018880,기계,cash_flow_operating,영업활동현금흐름,471265021948.0,778376703324.0,795571245781.0,636307449660.0,378310083775.0,-40.5
cf,한올바이오파마,009420,의약품,cash_flow_operating,영업활동현금흐름,-2994392103.0,20490918611.0,929290569.0,839871903.0,25204350565.0,2901.0
cf,한익스프레스,014130,운수창고업,cash_flow_operating,영업활동현금흐름,6489597788.0,23950884900.0,20120682584.0,17063802341.0,10715103804.0,-37.2
cf,한일시멘트,300720,비금속광물,cash_flow_operating,영업활동현금흐름,55318106909.0,120132623421.0,148198594718.0,105443536555.0,-923101943.0,-100.9
cf,한일홀딩스,003300,비금속광물,cash_flow_operating,영업활동현금흐름,126727442961.0,125186695922.0,250723614636.0,140160075242.0,225994488.0,-99.8
cf,한전KPS,051600,건설업,cash_flow_operating,영업활동현금흐름,130092768154.0,160557174817.0,74556838047.0,133292560696.0,81342892673.0,-39.0
cf,한전기술,052690,서비스업,cash_flow_operating,영업활동현금흐름,81042642323.0,27080820732.0,16825529592.0,-15763329175.0,6758107760.0,-142.9
cf,한전산업,130660,서비스업,cash_flow_operating,영업활동현금흐름,9708869145.0,10724968421.0,33500843999.0,18385642277.0,16068861182.0,-12.6
cf,한진,002320,운수창고업,cash_flow_operating,영업활동현금흐름,116083529623.0,167248866583.0,241166904965.0,196051346200.0,182433348764.0,-6.9
cf,한진중공업홀딩스,003480,전기가스업,cash_flow_operating,영업활동현금흐름,57164000000.0,67014000000.0,78032000000.0,107764000000.0,122158000000.0,13.4
cf,한진칼,180640,운수창고업,cash_flow_operating,영업활동현금흐름,78195035649.0,130644238017.0,-186865577417.0,-46269187206.0,-3563195478.0,-92.3
cf,한창,005110,유통업,cash_flow_operating,영업활동현금흐름,-11225253099.0,10160070990.0,-13890914681.0,-3530202444.0,12269265937.0,-447.6
cf,한컴라이프케어,372910,의료정밀,cash_flow_operating,영업활동현금흐름,,11265318518.0,10385217753.0,28051376459.0,5082465627.0,-81.9
cf,한화,000880,화학,cash_flow_operating,영업활동현금흐름,2749201000000.0,2517921000000.0,3442933000000.0,7228121000000.0,1873139000000.0,-74.1
cf,한화시스템,272210,전기전자,cash_flow_operating,영업활동현금흐름,113044282299.0,408620564116.0,174791239735.0,316513819517.0,268585088688.0,-15.1
cf,한화에어로스페이스,012450,운수장비,cash_flow_operating,영업활동현금흐름,56342753665.0,715142993168.0,434749594569.0,990006043035.0,1524327091276.0,54.0
cf,한화오션,042660,운수장비,cash_flow_operating,영업활동현금흐름,725140996177.0,2542127053852.0,-458467494666.0,485786909235.0,-1065432625974.0,-319.3
cf,해성디에스,195870,전기전자,cash_flow_operating,영업활동현금흐름,36762813333.0,33520290708.0,44378902199.0,57112624480.0,196854231788.0,244.7
cf,해태제과식품,101530,음식료품,cash_flow_operating,영업활동현금흐름,50713272324.0,67182696003.0,38446683069.0,60889392730.0,18783336167.0,-69.2
cf,핸즈코퍼레이션,143210,운수장비,cash_flow_operating,영업활동현금흐름,19526871030.0,39193099970.0,-5297482605.0,-89037768837.0,2426086574.0,-102.7
cf,현대건설,000720,건설업,cash_flow_operating,영업활동현금흐름,249524000000.0,478916000000.0,1729721000000.0,1009401000000.0,-143474000000.0,-114.2
cf,현대글로비스,086280,운수창고업,cash_flow_operating,영업활동현금흐름,489663970954.0,740967235416.0,976882809694.0,1105514871574.0,1558795160495.0,41.0
cf,현대로템,064350,운수장비,cash_flow_operating,영업활동현금흐름,-14193054000.0,-200921636000.0,56422151000.0,-62713815000.0,716229388000.0,-1242.1
cf,현대리바트,079430,기타제조업,cash_flow_operating,영업활동현금흐름,6802314818.0,95644957197.0,105415308802.0,-20374863635.0,-42667021064.0,109.4
cf,현대모비스,012330,운수장비,cash_flow_operating,영업활동현금흐름,1805920000000.0,3016761000000.0,2624084000000.0,2841971000000.0,2422765000000.0,-14.8
cf,현대미포조선,010620,운수장비,cash_flow_operating,영업활동현금흐름,521221198000.0,-71162914000.0,255918379000.0,63798760000.0,202524824000.0,217.4
cf,현대백화점,069960,유통업,cash_flow_operating,영업활동현금흐름,435324558000.0,377485321000.0,259368187000.0,500164435000.0,489391894000.0,-2.2
cf,현대비앤지스틸,004560,철강금속,cash_flow_operating,영업활동현금흐름,8575534575.0,35559460371.0,52631491490.0,18435993133.0,-49052610344.0,-366.1
cf,현대엘리베이터,017800,기계,cash_flow_operating,영업활동현금흐름,172319407223.0,110123640819.0,159184635610.0,141194241116.0,12288109953.0,-91.3
cf,현대오토에버,307950,서비스업,cash_flow_operating,영업활동현금흐름,45593036204.0,80202344907.0,115616622185.0,219887129680.0,201278094628.0,-8.5
cf,현대위아,011210,운수장비,cash_flow_operating,영업활동현금흐름,-113337000000.0,444220000000.0,189148000000.0,290279000000.0,423981000000.0,46.1
cf,현대자동차,005380,운수장비,cash_flow_operating,영업활동현금흐름,6088686000000.0,2687314000000.0,1741167000000.0,1182890000000.0,14316895000000.0,1110.3
cf,현대제철,004020,철강금속,cash_flow_operating,영업활동현금흐름,2132052392981.0,1144996541230.0,2231311538509.0,2376247601374.0,2830949005430.0,19.1
cf,현대지에프홀딩스,005440,기타금융,cash_flow_operating,영업활동현금흐름,95424533000.0,177166664000.0,167417758000.0,15377286000.0,8141962000.0,-47.1
cf,현대코퍼레이션,011760,유통업,cash_flow_operating,영업활동현금흐름,-41849363174.0,140578866247.0,140833967522.0,-344791605437.0,386453058403.0,-212.1
cf,현대코퍼레이션홀딩스,227840,유통업,cash_flow_operating,영업활동현금흐름,-128512156.0,-763608074.0,966058502.0,13527658503.0,6836384629.0,-49.5
cf,현대퓨처넷,126560,통신업,cash_flow_operating,영업활동현금흐름,63247285724.0,82253199410.0,20533691607.0,81680447224.0,-92006355031.0,-212.6
cf,현대홈쇼핑,057050,유통업,cash_flow_operating,영업활동현금흐름,1791562638.0,32443454530.0,231584666262.0,89912081252.0,-53908637489.0,-160.0
cf,호전실업,111110,섬유의복,cash_flow_operating,영업활동현금흐름,,5427507521.0,7907885297.0,13769158625.0,34784625161.0,152.6
cf,호텔신라,008770,유통업,cash_flow_operating,영업활동현금흐름,153867114441.0,403721480648.0,-51667226763.0,42341284484.0,220460436820.0,420.7
cf,화성산업,002460,건설업,cash_flow_operating,영업활동현금흐름,,45335077350.0,100503455121.0,-14507871895.0,-184624011064.0,1172.6
cf,화승알앤에이,378850,운수장비,cash_flow_operating,영업활동현금흐름,,,,28361003569.0,31307499798.0,10.4
cf,화승엔터프라이즈,241590,기타제조업,cash_flow_operating,영업활동현금흐름,42902379010.0,69312698890.0,77653592184.0,-8336353039.0,96849045911.0,-1261.8
cf,화승인더스트리,006060,화학,cash_flow_operating,영업활동현금흐름,56944827873.0,92294021368.0,110051169532.0,9903812585.0,119983070206.0,1111.5
cf,화승코퍼레이션,013520,운수장비,cash_flow_operating,영업활동현금흐름,19198663114.0,99657668245.0,61101657289.0,-11723256483.0,87876084494.0,-849.6
cf,화신,010690,운수장비,cash_flow_operating,영업활동현금흐름,7174538594.0,81767376883.0,39627393805.0,37951570676.0,84539470475.0,122.8
cf,화천기공,000850,기계,cash_flow_operating,영업활동현금흐름,8985450656.0,17816294774.0,13341379474.0,7420113868.0,30985576291.0,317.6
cf,환인제약,016580,의약품,cash_flow_operating,영업활동현금흐름,17454809808.0,24730950626.0,22754682618.0,35317945225.0,16851173850.0,-52.3
cf,황금에스티,032560,철강금속,cash_flow_operating,영업활동현금흐름,10055664364.0,31723106428.0,-14107650261.0,70118476721.0,15244935439.0,-78.3
cf,효성,004800,기타금융,cash_flow_operating,영업활동현금흐름,264011738938.0,140833978379.0,278194216102.0,-71291486305.0,168209187483.0,-335.9
cf,효성 ITX,094280,서비스업,cash_flow_operating,영업활동현금흐름,20379850206.0,18184660877.0,42753052174.0,31759804583.0,23114388855.0,-27.2
cf,효성중공업,298040,전기전자,cash_flow_operating,영업활동현금흐름,2567158183.0,75200087039.0,386562290399.0,110584865944.0,-67110735046.0,-160.7
cf,효성첨단소재,298050,화학,cash_flow_operating,영업활동현금흐름,90951670999.0,127016740797.0,312387826215.0,234660490131.0,350446363720.0,49.3
cf,효성티앤씨,298020,화학,cash_flow_operating,영업활동현금흐름,115684004678.0,349544530966.0,564818284458.0,643292383075.0,293383061248.0,-54.4
cf,효성화학,298000,화학,cash_flow_operating,영업활동현금흐름,76768064089.0,163249196133.0,168340866002.0,68665640734.0,-134763959367.0,-296.3
cf,후성,093370,화학,cash_flow_operating,영업활동현금흐름,30713638486.0,31765265445.0,40602732043.0,83446715705.0,94332855439.0,13.0
cf,휠라홀딩스,081660,유통업,cash_flow_operating,영업활동현금흐름,274605174448.0,319138143799.0,445004105903.0,524557784342.0,-138674509037.0,-126.4
cf,휴비스,079980,화학,cash_flow_operating,영업활동현금흐름,42045918090.0,-11654225351.0,89344952164.0,-14448756238.0,-31402933290.0,117.3
cf,휴스틸,005010,철강금속,cash_flow_operating,영업활동현금흐름,113869759681.0,8658026023.0,21158202235.0,2864026520.0,206343476039.0,7104.7
cf,흥아해운,003280,운수창고업,cash_flow_operating,영업활동현금흐름,-15127167663.0,1171216841.0,-359816468.0,2944611794.0,38453321773.0,1205.9
cf,AJ네트웍스,095570,서비스업,cash_flow_investing,투자활동현금흐름,-44560294764.0,44413194892.0,96850692930.0,155079613643.0,-23706294754.0,-115.3
cf,AK홀딩스,006840,기타금융,cash_flow_investing,투자활동현금흐름,-224601812516.0,-219324321596.0,-18567245199.0,-38243934197.0,-463779235207.0,1112.7
cf,BGF,027410,기타금융,cash_flow_investing,투자활동현금흐름,29422726167.0,-402199801.0,-29231499687.0,166802124051.0,5798604526.0,-96.5
cf,BGF리테일,282330,유통업,cash_flow_investing,투자활동현금흐름,-324215949917.0,-293909155284.0,-266360892536.0,-239089231635.0,-98479901855.0,-58.8
cf,BYC,001460,섬유의복,cash_flow_investing,투자활동현금흐름,-21463281256.0,41944072260.0,26188306973.0,3766574811.0,43321938941.0,1050.2
cf,CJ,001040,기타금융,cash_flow_investing,투자활동현금흐름,-2126012873000.0,-4895720982000.0,-1443779122000.0,-1623491611000.0,-4610826113000.0,184.0
cf,CJ CGV,079160,서비스업,cash_flow_investing,투자활동현금흐름,-39993518654.0,-228475898356.0,-125627918817.0,-319974865332.0,38049072373.0,-111.9
cf,CJ대한통운,000120,운수창고업,cash_flow_investing,투자활동현금흐름,-843492927125.0,-318723935743.0,-315839525671.0,366409537628.0,-566860798377.0,-254.7
cf,CJ제일제당,097950,음식료품,cash_flow_investing,투자활동현금흐름,-1034629208000.0,-3189885009000.0,-345091608000.0,-625359234000.0,-1498466429000.0,139.6
cf,CS홀딩스,000590,기타금융,cash_flow_investing,투자활동현금흐름,-3412837207.0,12426651104.0,19294489379.0,-43981537716.0,4595962260.0,-110.4
cf,DB,012030,서비스업,cash_flow_investing,투자활동현금흐름,-84811256086.0,-8752471297.0,-8980669642.0,-1050624941.0,-242761096.0,-76.9
cf,DB하이텍,000990,전기전자,cash_flow_investing,투자활동현금흐름,-117302224953.0,-123954602484.0,-265310217823.0,-252766500051.0,-710089080981.0,180.9
cf,DL,000210,화학,cash_flow_investing,투자활동현금흐름,-380818178008.0,-137292086450.0,-1475144249817.0,-175168342262.0,-2299569336531.0,1212.8
cf,DL이앤씨,375500,건설업,cash_flow_investing,투자활동현금흐름,,,,-337950703004.0,-385734321290.0,14.1
cf,DN오토모티브,007340,전기전자,cash_flow_investing,투자활동현금흐름,-49398093401.0,-93930527957.0,-48012397968.0,-67941301034.0,-1745898295738.0,2469.7
cf,DRB동일,004840,화학,cash_flow_investing,투자활동현금흐름,-44717878194.0,-41146629302.0,-68333033318.0,8215137492.0,-28563458547.0,-447.7
cf,DSR,155660,철강금속,cash_flow_investing,투자활동현금흐름,-3036958912.0,-11265379005.0,-16677749449.0,-2720102063.0,-84186979840.0,2995.0
cf,E1,017940,유통업,cash_flow_investing,투자활동현금흐름,-26810850751.0,-1758605022.0,-72870708027.0,-83904027980.0,-63779307653.0,-24.0
cf,F&F,383220,섬유의복,cash_flow_investing,투자활동현금흐름,,,,-567516336888.0,-145843570373.0,-74.3
cf,F&F 홀딩스,007700,기타금융,cash_flow_investing,투자활동현금흐름,-33042879227.0,-109531831105.0,-139521601888.0,90790546328.0,-165383014210.0,-282.2
cf,GKL,114090,서비스업,cash_flow_investing,투자활동현금흐름,-41866058715.0,-51566916092.0,164093879640.0,147933630509.0,48662770596.0,-67.1
cf,GS,078930,기타금융,cash_flow_investing,투자활동현금흐름,-835889000000.0,-343818000000.0,-1423999000000.0,-1424263000000.0,-397506000000.0,-72.1
cf,GS건설,006360,건설업,cash_flow_investing,투자활동현금흐름,-234761909767.0,-747618076205.0,-268985594434.0,-531186575931.0,-1311172971952.0,146.8
cf,GS글로벌,001250,유통업,cash_flow_investing,투자활동현금흐름,84112695549.0,-7901932990.0,-6525746044.0,2370686490.0,-9159427740.0,-486.4
cf,GS리테일,007070,유통업,cash_flow_investing,투자활동현금흐름,-384884699958.0,-301117418988.0,-390521128286.0,-277414027647.0,19816707654.0,-107.1
cf,HDC,012630,기타금융,cash_flow_investing,투자활동현금흐름,-132246825001.0,-408641025420.0,364572676013.0,-276726156466.0,799071688817.0,-388.8
cf,HDC랩스,039570,건설업,cash_flow_investing,투자활동현금흐름,-35017145876.0,-326112604.0,11248413450.0,83638979921.0,-9235769646.0,-111.0
cf,HDC현대EP,089470,화학,cash_flow_investing,투자활동현금흐름,-8025779666.0,-56396603530.0,-14884232485.0,-62763004422.0,-368546151581.0,487.2
cf,HDC현대산업개발,294870,건설업,cash_flow_investing,투자활동현금흐름,-248903467768.0,-237818708649.0,-1012820309549.0,-149548100572.0,1270839446336.0,-949.8
cf,HD한국조선해양,009540,기타금융,cash_flow_investing,투자활동현금흐름,-5728546000.0,-329586110000.0,457083409000.0,181471920000.0,-1339470657000.0,-838.1
cf,HD현대,267250,기타금융,cash_flow_investing,투자활동현금흐름,-1785192623000.0,-1639842009000.0,-1818404519000.0,-1660982931000.0,1235407171000.0,-174.4
cf,HD현대건설기계,267270,기계,cash_flow_investing,투자활동현금흐름,-257103355000.0,-363458660000.0,135949126000.0,87211555000.0,70334160000.0,-19.4
cf,HD현대에너지솔루션,322000,전기전자,cash_flow_investing,투자활동현금흐름,,-62519491339.0,13265336723.0,-33691736395.0,-10619022853.0,-68.5
cf,HD현대인프라코어,042670,기계,cash_flow_investing,투자활동현금흐름,-312848133380.0,-339374807844.0,-503164736002.0,-176252458821.0,-90892015311.0,-48.4
cf,HD현대일렉트릭,267260,전기전자,cash_flow_investing,투자활동현금흐름,-124697213091.0,-206214853999.0,138990813699.0,-42393183060.0,-57612911584.0,35.9
cf,HD현대중공업,329180,운수장비,cash_flow_investing,투자활동현금흐름,,178173680000.0,-201041263000.0,151732601000.0,-517879154000.0,-441.3
cf,HJ중공업,097230,건설업,cash_flow_investing,투자활동현금흐름,-2020000000.0,36099000000.0,73036000000.0,38384000000.0,-36615000000.0,-195.4
cf,HL D&I,014790,건설업,cash_flow_investing,투자활동현금흐름,342560386920.0,121411464677.0,138408432538.0,225373870512.0,-182249371.0,-100.1
cf,HLB글로벌,003580,광업,cash_flow_investing,투자활동현금흐름,-61849910405.0,16370455896.0,-8131879394.0,-38017773488.0,30364254284.0,-179.9
cf,HL만도,204320,운수장비,cash_flow_investing,투자활동현금흐름,-297647174882.0,-300126459497.0,-144437485696.0,-376635080191.0,-137360458441.0,-63.5
cf,HL홀딩스,060980,기타금융,cash_flow_investing,투자활동현금흐름,37223270065.0,4414740227.0,-52491136375.0,-55357902011.0,58660027659.0,-206.0
cf,HMM,011200,운수창고업,cash_flow_investing,투자활동현금흐름,-672787000000.0,-877197000000.0,-2034150000000.0,-6314410000000.0,-4817701000000.0,-23.7
cf,HSD엔진,082740,기계,cash_flow_investing,투자활동현금흐름,-14754521147.0,-704475764.0,3832186794.0,-7060913217.0,-54509174178.0,672.0
cf,JW생명과학,234080,의약품,cash_flow_investing,투자활동현금흐름,-10386919666.0,-8371287730.0,-37560999570.0,-22805382905.0,-28247197596.0,23.9
cf,JW중외제약,001060,의약품,cash_flow_investing,투자활동현금흐름,-13918367110.0,-21983731820.0,-79427292273.0,-22869152222.0,-18919159600.0,-17.3
cf,JW홀딩스,096760,기타금융,cash_flow_investing,투자활동현금흐름,-91262850109.0,-21986233394.0,-78264649223.0,-7641160338.0,-107019727228.0,1300.6
cf,KC그린홀딩스,009440,기타금융,cash_flow_investing,투자활동현금흐름,-11373768931.0,-39049306364.0,-58555878362.0,-23850309106.0,-60135913223.0,152.1
cf,KC코트렐,119650,기계,cash_flow_investing,투자활동현금흐름,-6320857214.0,-5928381812.0,-7442913465.0,1818947651.0,-4697817737.0,-358.3
cf,KEC,092220,전기전자,cash_flow_investing,투자활동현금흐름,-9686362028.0,-18139567297.0,-46282607679.0,-16495517075.0,-5763939693.0,-65.1
cf,KG모빌리티,003620,운수장비,cash_flow_investing,투자활동현금흐름,-257693933873.0,-207703122402.0,73776015322.0,-153002291338.0,-147071899902.0,-3.9
cf,KG스틸,016380,철강금속,cash_flow_investing,투자활동현금흐름,-32700459460.0,-22765826110.0,28382851165.0,-92502456019.0,-317489742091.0,243.2
cf,KG케미칼,001390,화학,cash_flow_investing,투자활동현금흐름,-45179608605.0,246507707585.0,-182941322744.0,-146413659925.0,160663830647.0,-209.7
cf,KH 필룩스,033180,전기전자,cash_flow_investing,투자활동현금흐름,-55754598828.0,-111902603841.0,-27967717751.0,-140133797507.0,-361139123056.0,157.7
cf,KISCO홀딩스,001940,철강금속,cash_flow_investing,투자활동현금흐름,-55565130956.0,-114673271589.0,-94330728587.0,-129967922569.0,-47799179516.0,-63.2
cf,KPX케미칼,025000,화학,cash_flow_investing,투자활동현금흐름,-39474877148.0,-42552493204.0,-52595119217.0,-64028408194.0,-35303077927.0,-44.9
cf,KPX홀딩스,092230,화학,cash_flow_investing,투자활동현금흐름,-116436087958.0,-53560478769.0,33927742174.0,-12232017829.0,-36681824245.0,199.9
cf,KR모터스,000040,운수장비,cash_flow_investing,투자활동현금흐름,-9878278168.0,7340691304.0,-7377769903.0,-3032515581.0,-6815670876.0,124.8
cf,KSS해운,044450,운수창고업,cash_flow_investing,투자활동현금흐름,1131251552.0,-44834943870.0,-179932969544.0,-337110013428.0,-171997738775.0,-49.0
cf,KTcs,058850,서비스업,cash_flow_investing,투자활동현금흐름,-2838180494.0,-15238630136.0,-8687598791.0,-1038811193.0,13122892459.0,-1363.3
cf,LF,093050,섬유의복,cash_flow_investing,투자활동현금흐름,139026488820.0,-240918834267.0,-269587577007.0,-126345947278.0,-93595245817.0,-25.9
cf,LG,003550,기타금융,cash_flow_investing,투자활동현금흐름,-658633000000.0,-33996000000.0,-1277688000000.0,-271997000000.0,-175064000000.0,-35.6
cf,LG디스플레이,034220,전기전자,cash_flow_investing,투자활동현금흐름,-7675339000000.0,-6755393000000.0,-2311152000000.0,-4263080000000.0,-6700169000000.0,57.2
cf,LG생활건강,051900,화학,cash_flow_investing,투자활동현금흐름,-430292259476.0,-461380844546.0,-745883641217.0,-465122432772.0,-197383721806.0,-57.6
cf,LG에너지솔루션,373220,전기전자,cash_flow_investing,투자활동현금흐름,,,-884812000000.0,-2178121000000.0,-6259356000000.0,187.4
cf,LG유플러스,032640,통신업,cash_flow_investing,투자활동현금흐름,-1593572000000.0,-3214344000000.0,-2609326000000.0,-2944805000000.0,-2866689000000.0,-2.7
cf,LG이노텍,011070,전기전자,cash_flow_investing,투자활동현금흐름,-1414462263184.0,-354330692441.0,-826161591129.0,-1008293110517.0,-1996725064874.0,98.0
cf,LG전자,066570,전기전자,cash_flow_investing,투자활동현금흐름,,-2083257000000.0,-2314521000000.0,-2465536000000.0,-3227546000000.0,30.9
cf,LG헬로비전,037560,서비스업,cash_flow_investing,투자활동현금흐름,-207469763360.0,-114659353619.0,-97334595338.0,-117605992697.0,-71444518654.0,-39.3
cf,LG화학,051910,화학,cash_flow_investing,투자활동현금흐름,-3639046000000.0,-6111441000000.0,-5296375000000.0,-5349305000000.0,-9229217000000.0,72.5
cf,LIG넥스원,079550,기계,cash_flow_investing,투자활동현금흐름,-36604970867.0,-143038278232.0,-166037662562.0,24737385550.0,-33436816124.0,-235.2
cf,LS,006260,기타금융,cash_flow_investing,투자활동현금흐름,366736000000.0,-166311000000.0,-273951000000.0,-444232000000.0,-1039601000000.0,134.0
cf,LS네트웍스,000680,유통업,cash_flow_investing,투자활동현금흐름,4521628374.0,18647706117.0,-5663165119.0,11405750311.0,-901896442.0,-107.9
cf,LS전선아시아,229640,기타금융,cash_flow_investing,투자활동현금흐름,-44270213253.0,9667869935.0,-15581094045.0,13211233887.0,-10473424383.0,-179.3
cf,LX세미콘,108320,전기전자,cash_flow_investing,투자활동현금흐름,131802361522.0,-117201380408.0,-75441378163.0,-361251241958.0,230799913907.0,-163.9
cf,LX인터내셔널,001120,유통업,cash_flow_investing,투자활동현금흐름,-69267901240.0,78053746589.0,265819223955.0,-48341559845.0,-521984866071.0,979.8
cf,LX하우시스,108670,화학,cash_flow_investing,투자활동현금흐름,-232991000000.0,-195671000000.0,-79850000000.0,-147304000000.0,-180836000000.0,22.8
cf,LX홀딩스,383800,기타금융,cash_flow_investing,투자활동현금흐름,,,,-56805000000.0,-26718000000.0,-53.0
cf,MH에탄올,023150,음식료품,cash_flow_investing,투자활동현금흐름,40276387019.0,-3854102327.0,-6483965935.0,-2714918481.0,-16817577926.0,519.5
cf,NAVER,035420,서비스업,cash_flow_investing,투자활동현금흐름,-388286947217.0,-1078128842424.0,-2503202276036.0,-13998804731074.0,-1215888095959.0,-91.3
cf,NICE,034310,서비스업,cash_flow_investing,투자활동현금흐름,,-353962452704.0,-207396101095.0,-328291067819.0,-309624243485.0,-5.7
cf,OCI홀딩스,010060,화학,cash_flow_investing,투자활동현금흐름,-398877413000.0,-271529111000.0,6211274000.0,-283562829000.0,-57790005000.0,-79.6
cf,POSCO홀딩스,005490,철강금속,cash_flow_investing,투자활동현금흐름,-2647969547707.0,-3682858684045.0,-6259265694096.0,-5583507767466.0,-4219870542320.0,-24.4
cf,S-Oil,010950,화학,cash_flow_investing,투자활동현금흐름,-415203000000.0,-1069455000000.0,-635596000000.0,196582000000.0,-773199000000.0,-493.3
cf,SBS,034120,서비스업,cash_flow_investing,투자활동현금흐름,-5928716934.0,13912450097.0,-47613011003.0,-141669594175.0,232209231420.0,-263.9
cf,SGC에너지,005090,전기가스업,cash_flow_investing,투자활동현금흐름,,,83890157704.0,-16961006505.0,-284937080686.0,1580.0
cf,SG글로벌,001380,운수장비,cash_flow_investing,투자활동현금흐름,-386871607.0,-6142354122.0,-4281071695.0,-8259872056.0,3317670451.0,-140.2
cf,SG세계물산,004060,유통업,cash_flow_investing,투자활동현금흐름,1000463867.0,36161565340.0,7250326925.0,-16895116755.0,19682451338.0,-216.5
cf,SH에너지화학,002360,화학,cash_flow_investing,투자활동현금흐름,-4046569479.0,-6337449544.0,-11976244942.0,-11358625638.0,-2724498844.0,-76.0
cf,SIMPAC,009160,철강금속,cash_flow_investing,투자활동현금흐름,34396141374.0,-30908322978.0,13776881864.0,3089555442.0,-36962357978.0,-1296.4
cf,SK,034730,기타금융,cash_flow_investing,투자활동현금흐름,-10181756000000.0,-10685563000000.0,-10418935000000.0,-15419961000000.0,-14959134000000.0,-3.0
cf,SKC,011790,화학,cash_flow_investing,투자활동현금흐름,-212784269012.0,-272724580025.0,-1055432867795.0,-260884518418.0,-249037632718.0,-4.5
cf,SK가스,018670,유통업,cash_flow_investing,투자활동현금흐름,-299069998798.0,-44771115153.0,-490410485876.0,-59464217208.0,-56707813442.0,-4.6
cf,SK네트웍스,001740,유통업,cash_flow_investing,투자활동현금흐름,,-411217000000.0,1387924000000.0,40017000000.0,-706359000000.0,-1865.1
cf,SK디스커버리,006120,기타금융,cash_flow_investing,투자활동현금흐름,-159429565251.0,183485029336.0,-563867868770.0,-309100507479.0,374878352119.0,-221.3
cf,SK디앤디,210980,서비스업,cash_flow_investing,투자활동현금흐름,-266431225563.0,-73220570434.0,-186772244878.0,-106117295538.0,57508830536.0,-154.2
cf,SK렌터카,068400,서비스업,cash_flow_investing,투자활동현금흐름,34923681904.0,36291810767.0,-15808920704.0,-26191763465.0,-36265804171.0,38.5
cf,SK바이오사이언스,302440,의약품,cash_flow_investing,투자활동현금흐름,,,-108092917678.0,-1421940285274.0,272646504511.0,-119.2
cf,SK아이이테크놀로지,361610,전기전자,cash_flow_investing,투자활동현금흐름,,-134006515000.0,-374475900000.0,-1192527619000.0,-83153333000.0,-93.0
cf,SK오션플랜트,100090,철강금속,cash_flow_investing,투자활동현금흐름,-55588026150.0,-22075918146.0,-1619394064.0,-48737511889.0,-331080279143.0,579.3
cf,SK이노베이션,096770,화학,cash_flow_investing,투자활동현금흐름,,-3166766482000.0,-4128744600000.0,-4110731161000.0,-5123322784000.0,24.6
cf,SK케미칼,285130,화학,cash_flow_investing,투자활동현금흐름,-145950833324.0,-100750000000.0,40982083576.0,-1566583812837.0,230967888504.0,-114.7
cf,SK텔레콤,017670,통신업,cash_flow_investing,투자활동현금흐름,-4047725000000.0,-3581584000000.0,-4250402000000.0,-3486189000000.0,-2807795000000.0,-19.5
cf,SK하이닉스,000660,전기전자,cash_flow_investing,투자활동현금흐름,-21428749000000.0,-10450936000000.0,-11840393000000.0,-22392277000000.0,-17883746000000.0,-20.1
cf,SNT다이내믹스,003570,운수장비,cash_flow_investing,투자활동현금흐름,-128492134019.0,-26408272284.0,-37926379682.0,-3371719252.0,-9712331627.0,188.1
cf,SNT모티브,064960,운수장비,cash_flow_investing,투자활동현금흐름,-60861806075.0,-7005055581.0,-145798825897.0,-57097034215.0,-97107309377.0,70.1
cf,SNT에너지,100840,기계,cash_flow_investing,투자활동현금흐름,-6856584419.0,4716325645.0,-924969457.0,-1437272743.0,-76750270214.0,5240.0
cf,SNT홀딩스,036530,기타금융,cash_flow_investing,투자활동현금흐름,-181259322089.0,27442502803.0,-173632606382.0,-60675196773.0,-143466129950.0,136.4
cf,SPC삼립,005610,음식료품,cash_flow_investing,투자활동현금흐름,-43829343279.0,-69910841087.0,-80476986516.0,-47340377543.0,-35414326491.0,-25.2
cf,STX,011810,유통업,cash_flow_investing,투자활동현금흐름,24797000000.0,-26727000000.0,-12083000000.0,1726000000.0,-16846000000.0,-1076.0
cf,STX엔진,077970,기계,cash_flow_investing,투자활동현금흐름,-3962000000.0,14107000000.0,30208000000.0,-10101000000.0,-15225000000.0,50.7
cf,STX중공업,071970,기계,cash_flow_investing,투자활동현금흐름,69197893441.0,-6030885868.0,22534365619.0,24101301066.0,48086370637.0,99.5
cf,SUN&L,002820,종이목재,cash_flow_investing,투자활동현금흐름,-58710484293.0,-8484502455.0,7442071164.0,-7896565810.0,-16332078043.0,106.8
cf,TCC스틸,002710,철강금속,cash_flow_investing,투자활동현금흐름,-581799771.0,-11936714274.0,-4691299504.0,27690011411.0,-64577595210.0,-333.2
cf,TYM,002900,기계,cash_flow_investing,투자활동현금흐름,-10706764633.0,-40410962131.0,-12667957202.0,-40637783659.0,-24330097134.0,-40.1
cf,WISCOM,024070,화학,cash_flow_investing,투자활동현금흐름,-2495347071.0,-5249273638.0,-2513137146.0,-1531643992.0,-5498466586.0,259.0
cf,YG PLUS,037270,서비스업,cash_flow_investing,투자활동현금흐름,,-4814885525.0,-22872945508.0,-22883915542.0,-27685917120.0,21.0
